2.5000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
2.6000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
2.7000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
2.8000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
2.9000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
3.0000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
3.1000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
3.2000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
3.3000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
3.4000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
3.5000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
3.6000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
3.7000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
3.8000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
3.9000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
4.0000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
4.1000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
4.2000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
4.3000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
4.4000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
4.5000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
4.6000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
4.7000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
4.8000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
4.9000   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -0.00000000e+00   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   -nan   
